Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001835,Male,Yes,1,Not Graduate,No,55067,23829,471.0,60,0.0,Urban,N
LP001836,Female,Yes,1,Not Graduate,Yes,52178,13968,358.0,60,1.0,Rural,Y
LP001837,Male,No,0,Not Graduate,No,48286,39970,311.0,300,1.0,Rural,Y
LP001838,Female,Yes,3+,Graduate,Yes,25962,1608,426.0,240,0.0,Urban,N
LP001839,Female,No,1,Not Graduate,No,32032,36662,76.0,84,1.0,Rural,Y
LP001840,Female,Yes,1,Not Graduate,Yes,33925,39556,65.0,36,1.0,Urban,Y
LP001841,Female,No,3+,Not Graduate,No,4979,32077,478.0,60,0.0,Semiurban,Y
LP001842,Female,Yes,1,Graduate,No,39382,29863,161.0,60,1.0,Semiurban,Y
LP001843,Female,No,3+,Not Graduate,Yes,26864,29399,209.0,120,1.0,Rural,Y
LP001844,Male,No,0,Graduate,Yes,73743,19795,607.0,240,0.0,Semiurban,Y
LP001845,Male,No,1,Not Graduate,No,35077,2144,47.0,84,1.0,Rural,Y
LP001846,Female,No,2,Graduate,No,57867,899,520.0,12,0.0,Urban,N
LP001847,Female,Yes,0,Not Graduate,No,16512,697,256.0,60,0.0,Urban,N
LP001848,Female,No,1,Not Graduate,No,34204,20439,122.0,60,1.0,Urban,Y
LP001849,Male,No,3+,Graduate,No,70159,39999,386.0,12,0.0,Semiurban,N
LP001850,Male,Yes,0,Graduate,No,5070,28767,143.0,300,0.0,Urban,N
LP001851,Female,No,1,Not Graduate,No,15042,36184,131.0,84,1.0,Urban,Y
LP001852,Female,No,0,Not Graduate,No,17828,11242,603.0,120,0.0,Rural,N
LP001853,Female,No,2,Not Graduate,Yes,36894,35257,221.0,60,0.0,Rural,N
LP001854,Female,Yes,1,Graduate,Yes,47939,6594,510.0,84,1.0,Rural,Y
LP001855,Female,Yes,1,Not Graduate,Yes,65859,6377,183.0,12,1.0,Rural,Y
LP001856,Female,Yes,3+,Not Graduate,Yes,12473,17176,283.0,84,0.0,Urban,N
LP001857,Male,Yes,0,Not Graduate,No,61891,26651,244.0,36,0.0,Rural,N
LP001858,Male,No,2,Graduate,No,70667,1481,554.0,480,1.0,Semiurban,Y
LP001859,Male,No,3+,Not Graduate,Yes,3984,8933,179.0,180,0.0,Semiurban,N
LP001860,Female,Yes,1,Graduate,No,2579,18417,661.0,36,1.0,Semiurban,Y
LP001861,Male,No,3+,Graduate,No,79875,34213,428.0,360,0.0,Rural,N
LP001862,Male,Yes,3+,Not Graduate,Yes,55869,35677,545.0,36,0.0,Urban,N
LP001863,Female,No,2,Graduate,Yes,46908,5768,105.0,84,0.0,Rural,N
LP001864,Female,Yes,1,Graduate,Yes,76651,25199,29.0,84,0.0,Semiurban,N
LP001865,Female,Yes,2,Not Graduate,No,73148,6442,298.0,12,0.0,Rural,N
LP001866,Female,Yes,1,Not Graduate,No,58186,9240,630.0,240,0.0,Semiurban,N
LP001867,Female,Yes,0,Not Graduate,Yes,27755,605,90.0,12,1.0,Urban,Y
LP001868,Male,No,0,Graduate,Yes,61908,2576,115.0,300,0.0,Urban,N
LP001869,Male,Yes,2,Graduate,Yes,5703,5740,697.0,60,0.0,Urban,Y
LP001870,Female,Yes,3+,Graduate,Yes,75984,18441,294.0,300,0.0,Urban,Y
LP001871,Female,No,1,Not Graduate,No,12614,32089,629.0,300,1.0,Urban,Y
LP001872,Male,Yes,1,Graduate,Yes,77401,33932,558.0,480,0.0,Rural,N
LP001873,Male,Yes,2,Not Graduate,No,8650,28699,339.0,480,1.0,Urban,Y
LP001874,Male,No,3+,Not Graduate,Yes,24879,3171,140.0,120,0.0,Rural,N
LP001875,Female,No,3+,Graduate,No,25692,5306,347.0,60,1.0,Semiurban,Y
LP001876,Female,Yes,1,Graduate,No,1313,16138,229.0,360,0.0,Semiurban,N
LP001877,Female,No,0,Graduate,Yes,52118,6536,85.0,12,0.0,Urban,Y
LP001878,Female,Yes,1,Not Graduate,No,57878,13136,613.0,12,0.0,Rural,N
LP001879,Male,Yes,0,Graduate,Yes,52097,33028,659.0,36,0.0,Urban,N
LP001880,Male,No,2,Not Graduate,Yes,42841,31812,600.0,480,0.0,Semiurban,N
LP001881,Female,Yes,3+,Graduate,Yes,11784,28709,58.0,180,0.0,Rural,Y
LP001882,Male,No,1,Not Graduate,No,15869,5185,351.0,36,1.0,Semiurban,Y
LP001883,Female,No,2,Graduate,Yes,10011,20946,340.0,84,0.0,Rural,N
LP001884,Male,No,3+,Graduate,No,3924,22591,302.0,180,0.0,Semiurban,Y
LP001885,Female,Yes,0,Not Graduate,Yes,1609,19178,160.0,36,1.0,Urban,Y
LP001886,Female,Yes,2,Graduate,No,63460,32408,103.0,84,1.0,Urban,N
LP001887,Male,No,2,Graduate,Yes,155,9395,686.0,240,0.0,Urban,N
LP001888,Male,No,1,Not Graduate,Yes,72624,15013,389.0,12,1.0,Semiurban,Y
LP001889,Male,No,2,Graduate,No,75519,6988,448.0,360,1.0,Semiurban,Y
LP001890,Male,No,2,Graduate,No,73854,28184,329.0,480,1.0,Semiurban,Y
LP001891,Male,Yes,1,Not Graduate,No,8259,24879,98.0,480,1.0,Urban,Y
LP001892,Female,Yes,2,Graduate,Yes,3979,17480,537.0,240,1.0,Semiurban,Y
LP001893,Female,No,0,Graduate,No,14298,12220,291.0,360,1.0,Semiurban,Y
LP001894,Female,Yes,1,Not Graduate,No,54652,11810,353.0,240,1.0,Urban,Y
LP001895,Male,No,0,Graduate,No,38438,33934,241.0,12,0.0,Semiurban,N
LP001896,Female,No,1,Graduate,No,23404,37077,360.0,240,0.0,Rural,N
LP001897,Male,Yes,3+,Not Graduate,Yes,58110,24268,441.0,360,0.0,Semiurban,N
LP001898,Male,No,2,Graduate,No,9227,38301,322.0,300,1.0,Urban,Y
LP001899,Male,No,3+,Graduate,No,39868,5848,388.0,84,0.0,Rural,N
LP001900,Female,Yes,0,Graduate,Yes,42327,33511,265.0,120,0.0,Urban,N
LP001901,Female,No,3+,Not Graduate,Yes,16701,2541,405.0,60,0.0,Urban,N
LP001902,Male,No,0,Graduate,Yes,4589,22184,265.0,480,0.0,Urban,N
LP001903,Female,Yes,3+,Graduate,No,75431,33916,167.0,480,1.0,Rural,Y
LP001904,Female,Yes,0,Not Graduate,No,37587,28526,211.0,36,1.0,Rural,Y
LP001905,Male,Yes,2,Not Graduate,No,53329,4712,421.0,60,1.0,Urban,Y
LP001906,Male,Yes,3+,Graduate,No,23268,14679,696.0,240,1.0,Semiurban,Y
LP001907,Female,Yes,0,Graduate,No,79164,17159,90.0,300,1.0,Rural,Y
LP001908,Female,No,0,Not Graduate,Yes,62054,15880,454.0,36,1.0,Urban,Y
LP001909,Male,No,3+,Not Graduate,No,79732,32270,33.0,360,0.0,Semiurban,Y
LP001910,Female,Yes,3+,Not Graduate,No,2814,38975,26.0,84,0.0,Urban,N
LP001911,Female,Yes,3+,Graduate,No,34707,10199,505.0,36,1.0,Rural,Y
LP001912,Female,Yes,2,Not Graduate,No,53404,32433,124.0,240,0.0,Rural,N
LP001913,Male,Yes,2,Graduate,No,3384,39946,157.0,36,0.0,Semiurban,N
LP001914,Male,Yes,2,Graduate,No,46424,8798,334.0,240,1.0,Rural,Y
LP001915,Male,No,3+,Graduate,Yes,49620,28279,29.0,300,0.0,Urban,N
LP001916,Female,Yes,0,Not Graduate,Yes,18711,33197,614.0,360,1.0,Urban,Y
LP001917,Male,Yes,0,Not Graduate,Yes,76034,1612,156.0,12,0.0,Semiurban,N
LP001918,Male,No,0,Not Graduate,Yes,43663,26776,646.0,36,1.0,Semiurban,Y
LP001919,Female,Yes,1,Not Graduate,Yes,12744,26196,641.0,36,1.0,Semiurban,Y
LP001920,Female,No,3+,Graduate,Yes,30654,4311,648.0,240,1.0,Semiurban,Y
LP001921,Female,Yes,0,Graduate,No,1050,20849,454.0,180,0.0,Urban,N
LP001922,Female,No,3+,Not Graduate,No,40340,18672,295.0,360,0.0,Urban,N
LP001923,Male,Yes,3+,Graduate,Yes,33666,26134,673.0,60,0.0,Urban,Y
LP001924,Male,Yes,0,Not Graduate,Yes,55446,2368,333.0,300,0.0,Urban,N
LP001925,Female,No,3+,Graduate,No,54174,18476,208.0,120,1.0,Semiurban,Y
LP001926,Male,No,1,Graduate,No,69975,24137,156.0,120,1.0,Rural,Y
LP001927,Male,Yes,1,Not Graduate,Yes,64600,12901,375.0,480,0.0,Urban,Y
LP001928,Female,No,0,Graduate,Yes,30991,8111,229.0,120,0.0,Rural,Y
LP001929,Female,Yes,3+,Graduate,Yes,76289,283,236.0,300,0.0,Semiurban,N
LP001930,Female,No,1,Graduate,No,33945,14208,314.0,240,1.0,Semiurban,Y
LP001931,Male,No,0,Not Graduate,Yes,78122,26390,187.0,240,0.0,Rural,Y
LP001932,Male,Yes,2,Graduate,Yes,44242,18518,484.0,84,1.0,Semiurban,N
LP001933,Male,Yes,2,Graduate,Yes,48099,1482,425.0,180,0.0,Rural,N
LP001934,Male,No,2,Graduate,Yes,21359,22710,618.0,12,0.0,Urban,N
LP001935,Male,Yes,2,Not Graduate,No,4703,39309,636.0,180,0.0,Semiurban,N
LP001936,Male,No,1,Graduate,Yes,30864,32781,131.0,120,0.0,Semiurban,N
LP001937,Female,Yes,0,Not Graduate,No,15591,6243,293.0,12,1.0,Rural,Y
LP001938,Female,Yes,1,Not Graduate,No,51056,8360,11.0,12,1.0,Rural,Y
LP001939,Female,No,2,Graduate,Yes,23526,15706,270.0,60,1.0,Rural,Y
LP001940,Female,Yes,3+,Graduate,Yes,34528,4824,688.0,84,1.0,Rural,Y
LP001941,Male,No,2,Graduate,No,13800,35055,479.0,12,1.0,Rural,Y
LP001942,Female,No,3+,Graduate,No,58981,15068,340.0,480,0.0,Semiurban,Y
LP001943,Female,Yes,0,Graduate,No,4908,37133,269.0,240,0.0,Rural,Y
LP001944,Female,Yes,1,Graduate,No,15457,34077,11.0,36,0.0,Urban,N
LP001945,Female,No,3+,Not Graduate,No,9619,22862,455.0,84,1.0,Rural,Y
LP001946,Male,No,2,Graduate,Yes,80587,13877,224.0,360,1.0,Semiurban,N
LP001947,Male,No,1,Graduate,Yes,72528,16826,487.0,300,0.0,Urban,Y
LP001948,Male,No,3+,Not Graduate,Yes,72744,17291,577.0,36,1.0,Semiurban,Y
LP001949,Female,No,0,Graduate,No,10670,26993,690.0,360,0.0,Rural,Y
LP001950,Female,Yes,3+,Graduate,No,48930,24650,603.0,12,0.0,Semiurban,N
LP001951,Male,No,3+,Not Graduate,No,67242,2470,448.0,180,0.0,Semiurban,Y
LP001952,Female,No,0,Not Graduate,No,50859,69,208.0,60,1.0,Rural,Y
LP001953,Female,No,1,Graduate,Yes,30036,15170,676.0,12,1.0,Semiurban,Y
LP001954,Male,No,0,Not Graduate,Yes,74182,21224,287.0,300,1.0,Semiurban,N
LP001955,Female,No,1,Not Graduate,No,49296,39182,143.0,180,1.0,Semiurban,N
LP001956,Female,No,1,Not Graduate,No,61921,25697,302.0,84,0.0,Urban,N
LP001957,Female,No,1,Not Graduate,Yes,26763,12389,213.0,60,0.0,Semiurban,N
LP001958,Female,No,3+,Graduate,Yes,14234,23979,93.0,480,0.0,Rural,N
LP001959,Female,No,2,Not Graduate,Yes,11058,17512,301.0,36,1.0,Rural,Y
LP001960,Female,No,2,Graduate,No,27546,597,398.0,120,1.0,Semiurban,Y
LP001961,Female,Yes,3+,Graduate,Yes,45756,38329,146.0,300,1.0,Rural,Y
LP001962,Female,Yes,1,Not Graduate,No,69688,8863,419.0,300,0.0,Urban,N
LP001963,Female,Yes,0,Graduate,Yes,1510,21403,517.0,60,1.0,Rural,Y
LP001964,Female,No,0,Not Graduate,Yes,74931,38873,226.0,360,1.0,Rural,Y
LP001965,Male,No,2,Not Graduate,Yes,4503,20099,626.0,480,1.0,Semiurban,N
LP001966,Male,No,1,Not Graduate,No,35528,19721,65.0,120,0.0,Urban,N
LP001967,Male,No,3+,Not Graduate,No,75692,2899,100.0,240,0.0,Urban,N
LP001968,Male,No,3+,Graduate,Yes,65919,39331,378.0,360,0.0,Rural,N
LP001969,Female,Yes,2,Graduate,No,26799,31696,579.0,240,0.0,Rural,N
LP001970,Male,No,1,Not Graduate,Yes,76309,30129,420.0,480,1.0,Semiurban,Y
LP001971,Male,No,0,Not Graduate,No,16045,18847,201.0,60,0.0,Semiurban,Y
LP001972,Male,No,0,Graduate,Yes,21022,21858,125.0,36,1.0,Urban,Y
LP001973,Male,No,3+,Graduate,No,57955,36758,678.0,240,0.0,Semiurban,N
LP001974,Male,No,2,Not Graduate,No,33756,35516,283.0,480,0.0,Urban,N
LP001975,Female,No,3+,Not Graduate,Yes,68470,38272,361.0,300,0.0,Urban,N
LP001976,Male,Yes,0,Not Graduate,Yes,65526,10782,454.0,84,1.0,Rural,Y
LP001977,Female,No,3+,Graduate,No,61699,13586,44.0,12,0.0,Urban,N
LP001978,Female,Yes,1,Not Graduate,Yes,1501,11222,632.0,180,0.0,Urban,N
LP001979,Female,No,0,Not Graduate,Yes,65891,27957,205.0,360,1.0,Urban,Y
LP001980,Female,No,0,Graduate,Yes,50396,30591,298.0,84,1.0,Urban,N
LP001981,Male,No,3+,Not Graduate,Yes,16718,26287,494.0,60,0.0,Rural,N
LP001982,Female,Yes,3+,Not Graduate,No,72588,12731,419.0,180,1.0,Semiurban,N
LP001983,Female,No,2,Graduate,Yes,38420,29601,431.0,180,0.0,Semiurban,Y
LP001984,Female,Yes,3+,Graduate,No,62480,27613,247.0,84,0.0,Urban,N
LP001985,Male,No,1,Graduate,No,78372,19785,306.0,240,1.0,Semiurban,Y
LP001986,Female,No,2,Graduate,No,55080,36869,50.0,36,0.0,Semiurban,N
LP001987,Male,No,2,Not Graduate,No,68415,33995,96.0,12,1.0,Urban,Y
LP001988,Male,No,0,Graduate,Yes,62567,18800,184.0,180,0.0,Urban,N
LP001989,Female,Yes,1,Graduate,No,57195,15229,286.0,60,0.0,Semiurban,N
LP001990,Female,No,1,Not Graduate,Yes,16110,721,351.0,60,0.0,Rural,Y
LP001991,Female,Yes,2,Graduate,Yes,45067,10520,305.0,12,0.0,Semiurban,N
LP001992,Female,Yes,2,Graduate,No,19273,32432,288.0,36,1.0,Urban,Y
LP001993,Male,No,0,Graduate,Yes,3486,25654,432.0,60,1.0,Semiurban,Y
LP001994,Female,Yes,3+,Not Graduate,No,36039,27960,424.0,12,0.0,Semiurban,N
LP001995,Male,Yes,1,Graduate,Yes,56187,11157,41.0,300,1.0,Rural,Y
LP001996,Male,No,1,Not Graduate,Yes,40460,11741,36.0,180,1.0,Semiurban,Y
LP001997,Male,Yes,0,Graduate,Yes,26834,35243,217.0,360,0.0,Semiurban,N
LP001998,Male,Yes,2,Not Graduate,No,15528,26111,610.0,12,0.0,Urban,N
LP001999,Female,No,1,Not Graduate,No,2505,8604,602.0,84,0.0,Rural,N
